Datetime,DATE        ,TIME            ,A_PM01          ,W_PM01,VA_PM01         ,VAR_PM01        ,VLL_PM01        ,VLN_PM01        ,PF_PM01         
28/09/2017 18:15,28/09/2017,18:15:00,158.54406,105338.153,106611.7808,12118.83653,388.62587,224.37712,0.98821
28/09/2017 18:30,28/09/2017,18:30:00,148.47967,99012.80365,100228.4644,11459.00975,390.19624,225.28383,0.98787
28/09/2017 18:45,28/09/2017,18:45:00,141.16723,93940.84714,95392.6046,12819.19155,390.53996,225.48237,0.98491
28/09/2017 19:00,28/09/2017,19:00:00,164.58487,109783.4621,110827.9892,11113.72752,389.18418,224.70924,0.98987
28/09/2017 19:15,28/09/2017,19:15:00,152.85458,101204.4242,102338.893,10947.89986,386.94767,223.40836,0.98875
28/09/2017 19:30,28/09/2017,19:30:00,163.82708,108156.1824,109184.1451,10893.56979,385.08438,222.32433,0.99062
28/09/2017 19:45,28/09/2017,19:45:00,164.84907,108656.3444,109884.7276,12613.72841,385.07892,222.32985,0.98887
28/09/2017 20:00,28/09/2017,20:00:00,183.61128,121193.1129,122316.945,12226.68448,384.98132,222.27396,0.99058
28/09/2017 20:15,28/09/2017,20:15:00,188.83018,124630.7775,125811.7305,13376.20623,384.89391,222.22351,0.99055
28/09/2017 20:30,28/09/2017,20:30:00,168.00236,111007.5353,112062.4537,10872.37816,385.33922,222.48106,0.99063
28/09/2017 20:45,28/09/2017,20:45:00,170.08188,112677.5763,113631.9082,9034.5767,385.97947,222.851,0.99155
28/09/2017 21:00,28/09/2017,21:00:00,179.55772,119170.7729,120153.4507,9891.31789,386.62131,223.22136,0.99186
28/09/2017 21:15,28/09/2017,21:15:00,172.57821,114929.801,115851.5307,8372.01893,387.7677,223.88328,0.99203
28/09/2017 21:30,28/09/2017,21:30:00,172.80731,114990.0425,116037.9832,9367.04866,387.92534,223.97401,0.99102
28/09/2017 21:45,28/09/2017,21:45:00,167.85736,112169.9609,112929.2201,6590.44517,388.61313,224.37133,0.9933
28/09/2017 22:00,28/09/2017,22:00:00,170.89678,113961.7951,114771.4517,7726.94937,387.9607,223.99446,0.99296
28/09/2017 22:15,28/09/2017,22:15:00,188.07554,125607.3896,126490.4336,10162.12295,388.51979,224.31758,0.99294
28/09/2017 22:30,28/09/2017,22:30:00,169.78262,112805.109,113713.8576,9455.0497,386.93673,223.40374,0.99203
28/09/2017 22:45,28/09/2017,22:45:00,181.62289,121227.4793,122060.998,8755.21043,388.26628,224.17127,0.99313
28/09/2017 23:00,28/09/2017,23:00:00,172.40484,114912.1396,115840.0385,9636.50923,388.25017,224.16179,0.99198
28/09/2017 23:15,28/09/2017,23:15:00,180.16182,120086.5379,120899.6522,7362.36333,387.65831,223.82031,0.99326
28/09/2017 23:30,28/09/2017,23:30:00,179.11302,119776.769,120581.016,8140.37388,389.11987,224.6639,0.99337
28/09/2017 23:45,28/09/2017,23:45:00,161.80623,108367.5569,109065.9652,5332.67544,389.78393,225.05691,0.99375
29/09/2017 00:00,29/09/2017,00:00:00,146.45788,98009.26658,98282.96623,-3391.13742,389.729,225.01496,-0.24326
29/09/2017 00:15,29/09/2017,00:15:00,129.07093,86561.03429,86934.52205,-4061.79016,391.18804,225.85715,-0.28655
29/09/2017 00:30,29/09/2017,00:30:00,130.03186,86658.4033,87225.83273,-6646.72687,389.5845,224.93102,-0.7265
29/09/2017 00:45,29/09/2017,00:45:00,125.7781,83586.37248,84383.62049,-7800.1319,389.20544,224.71216,-0.85714
29/09/2017 01:00,29/09/2017,01:00:00,125.16815,83052.51276,83917.32786,-7896.56381,388.58533,224.35412,-0.72291
29/09/2017 01:15,29/09/2017,01:15:00,118.9545,78805.17908,79401.41849,-6888.09789,388.17249,224.1158,-0.72588
29/09/2017 01:30,29/09/2017,01:30:00,118.60031,78600.09896,79748.90851,-8991.02622,388.92485,224.5504,-0.9854
29/09/2017 01:45,29/09/2017,01:45:00,117.0109,77779.26892,78735.86085,-7306.53187,389.51332,224.88994,-0.78747
29/09/2017 02:00,29/09/2017,02:00:00,108.94334,72435.1102,73307.94288,-7405.87955,390.46954,225.44177,-0.65413
29/09/2017 02:15,29/09/2017,02:15:00,107.00718,71162.27231,72223.14449,-8634.3427,391.24028,225.88686,-0.98529
29/09/2017 02:30,29/09/2017,02:30:00,114.62957,76715.45677,77684.05929,-7943.2227,392.00068,226.32556,-0.78737
29/09/2017 02:45,29/09/2017,02:45:00,97.99832,65138.67604,66453.9303,-9514.32487,392.86039,226.82174,-0.91301
29/09/2017 03:00,29/09/2017,03:00:00,108.43605,72376.28286,73563.66293,-9756.56869,392.51878,226.62455,-0.93921
29/09/2017 03:15,29/09/2017,03:15:00,95.10428,63139.39787,64420.97422,-8976.22042,392.37228,226.53983,-0.802
29/09/2017 03:30,29/09/2017,03:30:00,95.52741,63232.45573,64610.39796,-9925.62662,392.23273,226.45926,-0.93376
29/09/2017 03:45,29/09/2017,03:45:00,101.94397,67904.22912,68891.63138,-8325.23726,392.00167,226.32585,-0.89654
29/09/2017 04:00,29/09/2017,04:00:00,93.95374,62364.09453,63749.81385,-9780.16347,392.7695,226.76916,-0.97801
29/09/2017 04:15,29/09/2017,04:15:00,98.41293,65556.82934,66727.25087,-8698.25695,392.86766,226.82573,-0.89317
29/09/2017 04:30,29/09/2017,04:30:00,93.21406,61911.88689,63198.64449,-9695.42141,392.75873,226.76274,-0.9795
29/09/2017 04:45,29/09/2017,04:45:00,97.53921,65105.01814,66040.77209,-7802.37833,392.8285,226.80291,-0.80754
29/09/2017 05:00,29/09/2017,05:00:00,91.72847,61191.74887,62398.98746,-9190.71125,394.24239,227.62132,-0.86933
29/09/2017 05:15,29/09/2017,05:15:00,91.77373,61086.38021,62472.62148,-10234.52024,394.10236,227.5384,-0.91088
29/09/2017 05:30,29/09/2017,05:30:00,99.89577,67018.46233,67991.47995,-8349.07403,393.89122,227.41654,-0.82969
29/09/2017 05:45,29/09/2017,05:45:00,99.01546,66587.54865,67434.47266,-7383.41484,393.79435,227.36055,-0.96519
29/09/2017 06:00,29/09/2017,06:00:00,99.53583,66839.45152,67636.0451,-6589.88378,393.27998,227.06331,-0.65492
29/09/2017 06:15,29/09/2017,06:15:00,101.56525,68078.42496,69004.72964,-8351.74019,392.95121,226.87703,-0.94163
29/09/2017 06:30,29/09/2017,06:30:00,115.14488,77412.1572,78140.975,-7060.14352,392.58042,226.65929,-0.74564
29/09/2017 06:45,29/09/2017,06:45:00,107.65324,71996.04232,72871.51563,-8003.42151,391.7067,226.15489,-0.98723
29/09/2017 07:00,29/09/2017,07:00:00,102.25311,68321.95191,69147.78043,-7493.07662,391.22695,225.87786,-0.76603
29/09/2017 07:15,29/09/2017,07:15:00,108.84657,73073.30998,73804.89714,-7480.03342,392.57129,226.6566,-0.85522
29/09/2017 07:30,29/09/2017,07:30:00,112.56638,75691.21897,76351.22483,-7271.50753,392.54526,226.63882,-0.63514
29/09/2017 07:45,29/09/2017,07:45:00,107.64347,72075.10933,72940.05091,-8532.13598,391.8368,226.2303,-0.96569
29/09/2017 08:00,29/09/2017,08:00:00,114.21709,76485.21658,77055.3592,-6097.09699,390.70952,225.57998,-0.59305
29/09/2017 08:15,29/09/2017,08:15:00,118.20371,78666.19523,78869.80365,-1264.35508,387.46019,223.7038,0.3328
29/09/2017 08:30,29/09/2017,08:30:00,151.33714,99952.42066,100033.4714,1179.92755,383.58887,221.46837,0.99937
29/09/2017 08:45,29/09/2017,08:45:00,187.38137,123753.9007,123913.9613,2408.61869,382.99753,221.12826,0.99891
29/09/2017 09:00,29/09/2017,09:00:00,152.36864,100184.8866,100287.347,4271.73345,382.01262,220.5584,0.99921
29/09/2017 09:15,29/09/2017,09:15:00,183.8512,120247.0965,120775.5677,8446.77483,381.02595,219.98909,0.99584
29/09/2017 09:30,29/09/2017,09:30:00,172.50289,112807.7985,113809.955,11847.90651,381.59659,220.31837,0.99107
29/09/2017 09:45,29/09/2017,09:45:00,156.64688,102015.5643,102788.063,9992.36753,380.26287,219.54834,0.99238
29/09/2017 10:00,29/09/2017,10:00:00,191.4012,124925.6788,125638.0642,9496.62182,379.24637,218.96175,0.99428
29/09/2017 10:15,29/09/2017,10:15:00,210.12661,137824.4768,138618.8312,11528.39145,381.1462,220.05848,0.99407
29/09/2017 10:30,29/09/2017,10:30:00,213.45766,140063.4721,140956.7058,12838.02072,381.52377,220.27627,0.99347
29/09/2017 10:45,29/09/2017,10:45:00,212.56734,139069.5569,140066.3793,13951.73291,380.79613,219.85628,0.99278
29/09/2017 11:00,29/09/2017,11:00:00,220.47666,143838.3126,144802.2463,14131.55469,379.48338,219.09847,0.9932
29/09/2017 11:15,29/09/2017,11:15:00,236.20967,154232.1175,154881.7016,10609.85693,378.80993,218.70972,0.99565
29/09/2017 11:30,29/09/2017,11:30:00,164.32776,107525.7452,108411.0153,10791.61737,381.15744,220.06523,0.99176
29/09/2017 11:45,29/09/2017,11:45:00,170.65312,110443.6987,111673.2337,13695.45156,378.39495,218.47001,0.98907
29/09/2017 12:00,29/09/2017,12:00:00,202.52012,132246.1739,133123.0918,12519.58882,380.58393,219.72018,0.99324
29/09/2017 12:15,29/09/2017,12:15:00,184.61052,119731.0741,120947.5428,14716.91594,378.55548,218.56545,0.98989
29/09/2017 12:30,29/09/2017,12:30:00,184.96096,120936.4376,121803.8806,12300.98765,380.63122,219.76108,0.9925
29/09/2017 12:45,29/09/2017,12:45:00,163.96072,107637.4794,108704.1965,11912.13916,383.12349,221.21509,0.99013
29/09/2017 13:00,29/09/2017,13:00:00,164.59445,108166.0902,109261.8596,12548.55719,383.59118,221.4729,0.98982
29/09/2017 13:15,29/09/2017,13:15:00,155.46188,102570.8956,103468.0255,9875.60693,384.49514,221.99414,0.99123
29/09/2017 13:30,29/09/2017,13:30:00,169.07616,111274.3896,112226.3765,10302.43621,383.53748,221.43926,0.99151
29/09/2017 13:45,29/09/2017,13:45:00,152.07023,100599.0823,101234.0409,7780.17799,384.98368,222.27684,0.99372
29/09/2017 14:00,29/09/2017,14:00:00,142.68246,94458.56684,95081.28516,7436.00645,385.83564,222.76983,0.99351
29/09/2017 14:15,29/09/2017,14:15:00,144.29152,95074.16424,96157.8329,10439.40364,385.21071,222.40574,0.98877
29/09/2017 14:30,29/09/2017,14:30:00,146.01975,95642.34757,96585.56762,9709.61732,382.23283,220.68272,0.99027
29/09/2017 14:45,29/09/2017,14:45:00,184.4242,120840.9184,121822.3127,12427.49423,381.59369,220.29779,0.9919
29/09/2017 15:00,29/09/2017,15:00:00,168.5762,110284.3558,111058.5601,9448.27051,380.52576,219.70129,0.99302
29/09/2017 15:15,29/09/2017,15:15:00,154.43469,101517.3377,102207.3767,8093.87517,382.20188,220.66855,0.99309
29/09/2017 15:30,29/09/2017,15:30:00,155.72194,102295.2024,103145.3379,10004.39055,382.49847,220.83978,0.99158
29/09/2017 15:45,29/09/2017,15:45:00,150.23071,98546.93932,99692.93594,12071.0438,383.24266,221.26456,0.9886
29/09/2017 16:00,29/09/2017,16:00:00,150.92973,98476.1079,99658.58108,13481.16002,381.32024,220.1666,0.98799
29/09/2017 16:15,29/09/2017,16:15:00,146.7158,96033.44436,97149.10312,11505.49767,382.33766,220.7597,0.98881
29/09/2017 16:30,29/09/2017,16:30:00,152.68521,100273.3672,101107.3433,10488.95453,382.43376,220.80714,0.99164
29/09/2017 16:45,29/09/2017,16:45:00,150.55677,99220.59392,100078.5339,10125.40351,383.88053,221.63772,0.99141
29/09/2017 17:00,29/09/2017,17:00:00,144.03943,94913.24852,95838.97795,9356.74454,384.47209,221.94093,0.99051
29/09/2017 17:15,29/09/2017,17:15:00,168.62768,111646.3909,112426.1606,10014.81949,385.07605,222.32067,0.99271
29/09/2017 17:30,29/09/2017,17:30:00,125.74628,83154.26606,83878.93481,4657.23602,385.54422,222.59783,0.96963
29/09/2017 17:45,29/09/2017,17:45:00,125.42639,83529.59193,83949.21554,2136.11135,386.90198,223.38643,0.95067
29/09/2017 18:00,29/09/2017,18:00:00,131.35485,87928.68021,88077.61398,129.41578,388.92015,224.547,0.62157
29/09/2017 18:15,29/09/2017,18:15:00,120.78862,80750.01207,81006.8704,1758.46443,389.03529,224.6191,0.70889
29/09/2017 18:30,29/09/2017,18:30:00,119.97687,80236.9099,80312.36163,-90.21404,389.52686,224.90447,0.64437
29/09/2017 18:45,29/09/2017,18:45:00,123.43274,82365.67135,82561.88151,836.44392,388.84138,224.50164,0.37685
29/09/2017 19:00,29/09/2017,19:00:00,127.24139,84930.29523,85104.94714,992.50495,388.58347,224.36558,0.62119
29/09/2017 19:15,29/09/2017,19:15:00,137.40588,91678.28533,91755.06076,-760.22378,388.14147,224.09784,0.53367
29/09/2017 19:30,29/09/2017,19:30:00,140.36845,92845.25139,92944.24861,-617.38405,384.44382,221.95506,0.48884
29/09/2017 19:45,29/09/2017,19:45:00,145.17842,96316.96059,96382.15122,-653.3598,385.45869,222.54908,0.64455
29/09/2017 20:00,29/09/2017,20:00:00,148.80657,98700.75113,98841.72457,812.92902,385.53384,222.59235,0.82133
29/09/2017 20:15,29/09/2017,20:15:00,149.51559,99000.81519,99367.96927,2164.19998,384.60857,222.05868,0.97431
29/09/2017 20:30,29/09/2017,20:30:00,147.72267,97799.48576,98109.52457,1529.15174,384.83078,222.187,0.73078
29/09/2017 20:45,29/09/2017,20:45:00,145.65536,96744.28429,97108.09835,2087.18349,386.08006,222.90815,0.95208
29/09/2017 21:00,29/09/2017,21:00:00,132.48323,88243.48203,88347.1467,-1448.05844,387.7865,223.8935,0.15632
29/09/2017 21:15,29/09/2017,21:15:00,134.87652,89830.62214,90003.01406,488.11934,387.8301,223.91868,0.55473
29/09/2017 21:30,29/09/2017,21:30:00,134.77371,90001.34219,90196.27691,604.06441,388.3966,224.24582,0.82063
29/09/2017 21:45,29/09/2017,21:45:00,145.81166,97605.10738,97934.32934,1558.94409,389.06082,224.62951,0.81934
29/09/2017 22:00,29/09/2017,22:00:00,134.21716,89983.49687,90129.17196,-67.60803,390.14131,225.25368,0.59948
29/09/2017 22:15,29/09/2017,22:15:00,142.51306,95580.98108,95902.32656,1579.64948,390.21427,225.29577,0.6421
29/09/2017 22:30,29/09/2017,22:30:00,148.16472,98938.07899,99085.73628,312.31274,388.24386,224.15798,0.64378
29/09/2017 22:45,29/09/2017,22:45:00,147.39969,98760.98438,98831.85521,-409.18961,389.36704,224.80666,0.7112
29/09/2017 23:00,29/09/2017,23:00:00,141.07156,94511.0888,94689.32248,182.13471,389.71927,225.00997,0.48808
29/09/2017 23:15,29/09/2017,23:15:00,146.94875,98273.57517,98356.07891,-236.00089,388.60597,224.36698,0.73307
29/09/2017 23:30,29/09/2017,23:30:00,145.99543,97505.1612,97694.71319,-1168.26572,388.61392,224.37165,0.22199
29/09/2017 23:45,29/09/2017,23:45:00,141.23409,94594.22422,94712.08707,-2998.96703,390.1929,225.28341,0.02322
30/09/2017 00:00,30/09/2017,00:00:00,137.37546,91632.71458,91773.41701,-2031.61953,389.29683,224.75638,0.04532
30/09/2017 00:15,30/09/2017,00:15:00,128.70968,85207.05365,85398.51684,-4542.07651,387.07672,223.48333,-0.64236
30/09/2017 00:30,30/09/2017,00:30:00,126.73215,84282.04939,84512.81406,-5037.40843,389.16057,224.69438,-0.77508
30/09/2017 00:45,30/09/2017,00:45:00,129.09315,85819.02396,85979.78142,-2713.61243,388.70517,224.41163,-0.154
30/09/2017 01:00,30/09/2017,01:00:00,120.61225,79988.13142,80207.88099,-5088.4906,388.56097,224.34078,-0.61949
30/09/2017 01:15,30/09/2017,01:15:00,122.00403,81390.01068,81555.75642,-3319.11191,390.28802,225.35786,0.06829
30/09/2017 01:30,30/09/2017,01:30:00,127.51718,84871.78932,85093.07604,-5180.65415,389.25553,224.74175,-0.57517
30/09/2017 01:45,30/09/2017,01:45:00,119.5561,79306.0855,79503.79601,-4526.97206,388.14694,224.10177,-0.41972
30/09/2017 02:00,30/09/2017,02:00:00,113.65395,75701.08342,75906.87092,-5426.40702,390.30659,225.34856,-0.44173
30/09/2017 02:15,30/09/2017,02:15:00,115.71523,77223.5053,77448.58754,-4275.78995,390.95082,225.72042,-0.44161
30/09/2017 02:30,30/09/2017,02:30:00,114.95916,76393.20747,76612.29132,-4842.68432,389.72755,225.01389,-0.37506
30/09/2017 02:45,30/09/2017,02:45:00,110.75177,73841.56128,74002.97144,-3350.72582,390.5218,225.49149,-0.06463
30/09/2017 03:00,30/09/2017,03:00:00,115.80377,77556.68307,77700.81302,-3402.42145,392.13087,226.39356,0.04586
30/09/2017 03:15,30/09/2017,03:15:00,109.84292,73225.87405,73369.50256,-4392.98208,390.92141,225.7028,0.002
30/09/2017 03:30,30/09/2017,03:30:00,106.85097,71467.78659,71624.20799,-3492.76903,391.60262,226.08295,-0.24242
30/09/2017 03:45,30/09/2017,03:45:00,106.77655,71139.02795,71304.08359,-4484.34095,390.61016,225.52338,-0.28659
30/09/2017 04:00,30/09/2017,04:00:00,111.90376,75079.5237,75193.89549,-3367.05341,392.77744,226.7951,0.31247
30/09/2017 04:15,30/09/2017,04:15:00,106.52607,71338.90694,71561.01775,-5196.3129,392.62699,226.68748,-0.46351
30/09/2017 04:30,30/09/2017,04:30:00,103.59662,69372.53611,69479.47799,-3384.16528,392.64969,226.70077,0.26812
30/09/2017 04:45,30/09/2017,04:45:00,107.57451,72111.99609,72210.41128,-3509.48713,392.59021,226.66601,0.20122
30/09/2017 05:00,30/09/2017,05:00:00,113.32534,76175.53403,76290.3191,663.73866,392.32843,226.51503,0.93224
30/09/2017 05:15,30/09/2017,05:15:00,113.28983,76339.55122,76382.94705,711.34756,393.25557,227.05012,0.97745
30/09/2017 05:30,30/09/2017,05:30:00,119.34912,80427.22179,80612.43342,1630.88391,393.09035,226.95456,0.90931
30/09/2017 05:45,30/09/2017,05:45:00,108.88547,73410.01745,73463.55217,-1003.36732,393.21164,227.02492,0.60028
30/09/2017 06:00,30/09/2017,06:00:00,116.11787,78198.5454,78307.16467,-156.954,392.53069,226.63136,0.51082
30/09/2017 06:15,30/09/2017,06:15:00,108.85673,73172.45729,73195.91094,-1631.76648,392.12627,226.39758,0.82239
30/09/2017 06:30,30/09/2017,06:30:00,109.00648,73305.36719,73367.80482,-1046.09504,392.2029,226.44204,0.48938
30/09/2017 06:45,30/09/2017,06:45:00,106.71053,71757.96918,71817.6474,-3228.43486,392.15291,226.41339,0.42298
30/09/2017 07:00,30/09/2017,07:00:00,102.68494,68820.2227,68932.55634,-3220.86239,392.47794,226.60072,0.11256
30/09/2017 07:15,30/09/2017,07:15:00,108.84657,73073.30998,73804.89714,-7480.03342,392.57129,226.6566,-0.85522
30/09/2017 07:30,30/09/2017,07:30:00,112.56638,75691.21897,76351.22483,-7271.50753,392.54526,226.63882,-0.63514
30/09/2017 07:45,30/09/2017,07:45:00,107.64347,72075.10933,72940.05091,-8532.13598,391.8368,226.2303,-0.96569
30/09/2017 08:00,30/09/2017,08:00:00,114.21709,76485.21658,77055.3592,-6097.09699,390.70952,225.57998,-0.59305
30/09/2017 08:15,30/09/2017,08:15:00,118.20371,78666.19523,78869.80365,-1264.35508,387.46019,223.7038,0.3328
30/09/2017 08:30,30/09/2017,08:30:00,151.33714,99952.42066,100033.4714,1179.92755,383.58887,221.46837,0.99937
30/09/2017 08:45,30/09/2017,08:45:00,187.38137,123753.9007,123913.9613,2408.61869,382.99753,221.12826,0.99891
30/09/2017 09:00,30/09/2017,09:00:00,152.36864,100184.8866,100287.347,4271.73345,382.01262,220.5584,0.99921
30/09/2017 09:15,30/09/2017,09:15:00,183.8512,120247.0965,120775.5677,8446.77483,381.02595,219.98909,0.99584
30/09/2017 09:30,30/09/2017,09:30:00,172.50289,112807.7985,113809.955,11847.90651,381.59659,220.31837,0.99107
30/09/2017 09:45,30/09/2017,09:45:00,156.64688,102015.5643,102788.063,9992.36753,380.26287,219.54834,0.99238
30/09/2017 10:00,30/09/2017,10:00:00,191.4012,124925.6788,125638.0642,9496.62182,379.24637,218.96175,0.99428
30/09/2017 10:15,30/09/2017,10:15:00,210.12661,137824.4768,138618.8312,11528.39145,381.1462,220.05848,0.99407
30/09/2017 10:30,30/09/2017,10:30:00,213.45766,140063.4721,140956.7058,12838.02072,381.52377,220.27627,0.99347
30/09/2017 10:45,30/09/2017,10:45:00,212.56734,139069.5569,140066.3793,13951.73291,380.79613,219.85628,0.99278
30/09/2017 11:00,30/09/2017,11:00:00,220.47666,143838.3126,144802.2463,14131.55469,379.48338,219.09847,0.9932
30/09/2017 11:15,30/09/2017,11:15:00,236.20967,154232.1175,154881.7016,10609.85693,378.80993,218.70972,0.99565
30/09/2017 11:30,30/09/2017,11:30:00,164.32776,107525.7452,108411.0153,10791.61737,381.15744,220.06523,0.99176
30/09/2017 11:45,30/09/2017,11:45:00,170.65312,110443.6987,111673.2337,13695.45156,378.39495,218.47001,0.98907
30/09/2017 12:00,30/09/2017,12:00:00,202.52012,132246.1739,133123.0918,12519.58882,380.58393,219.72018,0.99324
30/09/2017 12:15,30/09/2017,12:15:00,184.61052,119731.0741,120947.5428,14716.91594,378.55548,218.56545,0.98989
30/09/2017 12:30,30/09/2017,12:30:00,184.96096,120936.4376,121803.8806,12300.98765,380.63122,219.76108,0.9925
30/09/2017 12:45,30/09/2017,12:45:00,163.96072,107637.4794,108704.1965,11912.13916,383.12349,221.21509,0.99013
30/09/2017 13:00,30/09/2017,13:00:00,164.59445,108166.0902,109261.8596,12548.55719,383.59118,221.4729,0.98982
30/09/2017 13:15,30/09/2017,13:15:00,155.46188,102570.8956,103468.0255,9875.60693,384.49514,221.99414,0.99123
30/09/2017 13:30,30/09/2017,13:30:00,169.07616,111274.3896,112226.3765,10302.43621,383.53748,221.43926,0.99151
30/09/2017 13:45,30/09/2017,13:45:00,152.07023,100599.0823,101234.0409,7780.17799,384.98368,222.27684,0.99372
30/09/2017 14:00,30/09/2017,14:00:00,142.68246,94458.56684,95081.28516,7436.00645,385.83564,222.76983,0.99351
30/09/2017 14:15,30/09/2017,14:15:00,144.29152,95074.16424,96157.8329,10439.40364,385.21071,222.40574,0.98877
30/09/2017 14:30,30/09/2017,14:30:00,146.01975,95642.34757,96585.56762,9709.61732,382.23283,220.68272,0.99027
30/09/2017 14:45,30/09/2017,14:45:00,184.4242,120840.9184,121822.3127,12427.49423,381.59369,220.29779,0.9919
30/09/2017 15:00,30/09/2017,15:00:00,168.5762,110284.3558,111058.5601,9448.27051,380.52576,219.70129,0.99302
30/09/2017 15:15,30/09/2017,15:15:00,154.43469,101517.3377,102207.3767,8093.87517,382.20188,220.66855,0.99309
30/09/2017 15:30,30/09/2017,15:30:00,155.72194,102295.2024,103145.3379,10004.39055,382.49847,220.83978,0.99158
30/09/2017 15:45,30/09/2017,15:45:00,150.23071,98546.93932,99692.93594,12071.0438,383.24266,221.26456,0.9886
30/09/2017 16:00,30/09/2017,16:00:00,150.92973,98476.1079,99658.58108,13481.16002,381.32024,220.1666,0.98799
30/09/2017 16:15,30/09/2017,16:15:00,146.7158,96033.44436,97149.10312,11505.49767,382.33766,220.7597,0.98881
30/09/2017 16:30,30/09/2017,16:30:00,152.68521,100273.3672,101107.3433,10488.95453,382.43376,220.80714,0.99164
30/09/2017 16:45,30/09/2017,16:45:00,150.55677,99220.59392,100078.5339,10125.40351,383.88053,221.63772,0.99141
30/09/2017 17:00,30/09/2017,17:00:00,144.03943,94913.24852,95838.97795,9356.74454,384.47209,221.94093,0.99051
30/09/2017 17:15,30/09/2017,17:15:00,109.42573,72982.69332,73044.98559,-2023.54394,389.34478,224.78568,0.53398
30/09/2017 17:30,30/09/2017,17:30:00,104.35291,69933.44119,69996.17717,-2547.914,391.17857,225.86607,0.28969
30/09/2017 17:45,30/09/2017,17:45:00,117.10266,78147.56502,78190.92639,-1577.74096,388.70597,224.41998,0.55591
30/09/2017 18:00,30/09/2017,18:00:00,161.7308,108098.9636,108177.5281,-3238.95103,388.49666,224.30276,0.44516
30/09/2017 18:15,30/09/2017,18:15:00,144.20119,96556.20087,96764.52431,-4871.98511,389.85309,225.09507,0.13553
30/09/2017 18:30,30/09/2017,18:30:00,146.58982,98491.08915,98568.92118,-3745.29982,391.86769,226.24323,0.44516
30/09/2017 18:45,30/09/2017,18:45:00,153.11347,102322.3115,102436.1167,-3911.03442,389.95776,225.14797,0.20116
30/09/2017 19:00,30/09/2017,19:00:00,121.4196,81256.70095,81372.69145,-3549.01313,390.95307,225.71405,0.33488
30/09/2017 19:15,30/09/2017,19:15:00,110.13669,73333.96476,73490.06953,-4066.21167,389.081,224.64041,-0.33114
30/09/2017 19:30,30/09/2017,19:30:00,126.12297,83664.67335,83788.33911,-3397.49916,386.61138,223.2297,0.40161
30/09/2017 19:45,30/09/2017,19:45:00,142.51919,94727.82743,94780.79314,-2154.27915,386.30604,223.03861,0.68912
30/09/2017 20:00,30/09/2017,20:00:00,139.31834,92471.78264,92568.33455,-3118.65178,385.8965,222.80245,0.00084
30/09/2017 20:15,30/09/2017,20:15:00,156.64061,104052.2802,104161.5007,-1761.69499,385.57753,222.61821,0.66632
30/09/2017 20:30,30/09/2017,20:30:00,139.52276,92733.92708,92910.21224,-2515.61061,386.39427,223.08977,0.00019
30/09/2017 20:45,30/09/2017,20:45:00,145.73787,96926.63255,97004.95122,-1914.35394,386.60097,223.20893,0.3116
30/09/2017 21:00,30/09/2017,21:00:00,141.42894,94005.11033,94122.77622,-3706.05284,387.14208,223.52123,-0.08772
30/09/2017 21:15,30/09/2017,21:15:00,149.76651,99821.88819,99960.18967,-4479.78261,387.92992,223.97626,-0.10985
30/09/2017 21:30,30/09/2017,21:30:00,152.77913,102264.3722,102367.9178,-3495.02299,388.95991,224.57122,0.11192
30/09/2017 21:45,30/09/2017,21:45:00,149.91307,100610.3214,100700.0941,-3477.21933,390.11272,225.23692,0.2451
30/09/2017 22:00,30/09/2017,22:00:00,153.21827,102315.1106,102420.1813,-3405.97724,388.1091,224.08005,-0.0554
30/09/2017 22:15,30/09/2017,22:15:00,150.71327,100828.5263,101010.6674,-3793.96228,388.9417,224.56094,0.02385
30/09/2017 22:30,30/09/2017,22:30:00,150.89867,100857.6035,101000.2148,-3571.31836,388.61462,224.37216,0.00053
30/09/2017 22:45,30/09/2017,22:45:00,154.57022,103548.4914,103662.8181,-2562.218,389.20998,224.71599,0.2007
30/09/2017 23:00,30/09/2017,23:00:00,148.79246,99630.82005,99745.73655,-3563.3416,389.51909,224.89437,-0.22122
30/09/2017 23:15,30/09/2017,23:15:00,146.48515,97772.93056,97933.76233,-5833.25044,389.26727,224.74925,-0.35396
30/09/2017 23:30,30/09/2017,23:30:00,145.28352,97072.34887,97245.92326,-5904.88678,389.99649,225.17006,-0.37602
30/09/2017 23:45,30/09/2017,23:45:00,145.23495,96775.46589,96961.0184,-5901.28928,389.01449,224.60287,-0.46481
01/10/2017 00:00,01/10/2017,00:00:00,145.67854,97160.1829,97351.95087,-5612.85191,389.23254,224.72889,-0.50915
01/10/2017 00:15,01/10/2017,00:15:00,149.46046,99418.13898,99585.87326,-5502.46326,387.97592,224.0033,-0.28725
01/10/2017 00:30,01/10/2017,00:30:00,146.5263,97593.66319,97779.55217,-5758.64274,388.60345,224.3656,-0.35373
01/10/2017 00:45,01/10/2017,00:45:00,136.64775,91193.86745,91470.33203,-6853.48114,390.04981,225.20066,-0.97475
01/10/2017 01:00,01/10/2017,01:00:00,133.53406,89350.97309,89583.50339,-6678.35172,390.92037,225.70305,-0.66408
01/10/2017 01:15,01/10/2017,01:15:00,135.74854,91098.63932,91355.48385,-5997.86466,391.94217,226.29295,-0.48606
01/10/2017 01:30,01/10/2017,01:30:00,129.32449,86710.35911,87042.54201,-7092.8913,392.13253,226.40281,-0.61836
