DATE,TIME,A_PM02,W_PM02,VA_PM02         ,VAR_PM02        ,VLL_PM02        ,VLN_PM02        ,PF_PM02         
09/08/2017,13:45:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,14:00:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,14:15:00,1.45916,609.39059,976.82038,-621.96552,386.80293,223.32374,-0.62386
09/08/2017,14:30:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,14:45:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,15:00:00,1.46839,625.62378,985.87493,-629.25124,387.9838,224.00482,-0.63459
09/08/2017,15:15:00,1.46102,614.40911,982.38153,-629.20952,388.57465,224.34611,-0.62544
09/08/2017,15:30:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,15:45:00,1.46025,609.95416,985.32102,-630.62197,389.94544,225.13757,-0.61908
09/08/2017,16:00:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,16:15:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,16:30:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,16:45:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,17:00:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,17:15:00,1.45812,610.10292,983.77535,-632.00344,389.90261,225.1129,-0.62019
09/08/2017,17:30:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,17:45:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,18:00:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,18:15:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,18:30:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,18:45:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,19:00:00,1.46454,618.27305,986.40661,-633.07583,389.28831,224.75792,-0.62681
09/08/2017,19:15:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,19:30:00,1.47091,624.97327,989.48233,-633.38424,388.95704,224.5666,-0.63159
09/08/2017,19:45:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,20:00:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,20:15:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,20:30:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,20:45:00,1.4531,607.35326,970.49223,-620.12395,386.13098,222.93445,-0.62584
09/08/2017,21:00:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,21:15:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,21:30:00,1.45625,607.63892,984.07475,-636.51094,390.61304,225.52334,-0.61749
09/08/2017,21:45:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,22:00:00,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             ,n/a             
09/08/2017,22:15:00,1.45288,605.09106,982.90338,-635.83634,391.18333,225.85246,-0.61564
09/08/2017,22:30:00,1.45718,610.38616,990.56034,-643.32206,393.05612,226.93416,-0.61621
09/08/2017,22:45:00,1.46345,619.86155,997.7349,-650.19558,394.16397,227.57376,-0.62128
09/08/2017,23:00:00,1.4561,606.08014,988.44592,-642.21212,392.48948,226.60654,-0.61322
09/08/2017,23:15:00,1.45138,604.2392,978.70389,-632.76258,389.88829,225.10523,-0.6174
09/08/2017,23:30:00,1.45327,605.12798,982.26496,-636.64794,390.83792,225.65298,-0.61607
09/08/2017,23:45:00,1.45414,605.78981,981.29705,-634.16768,390.22963,225.30528,-0.61737
10/08/2017,00:00:00,1.45329,605.71223,982.96795,-637.26971,391.13048,225.82193,-0.61623
10/08/2017,00:15:00,1.45102,605.09677,978.32296,-632.17216,389.86012,225.08842,-0.61853
10/08/2017,00:30:00,1.46633,617.80493,984.20341,-631.22716,388.2037,224.13215,-0.62772
10/08/2017,00:45:00,1.46109,615.00253,984.12016,-634.40147,389.58529,224.92978,-0.62492
10/08/2017,01:00:00,1.45391,604.77026,983.61073,-635.70477,391.19669,225.85993,-0.61487
10/08/2017,01:15:00,1.45233,604.2587,984.77762,-638.90275,392.0538,226.35476,-0.61362
10/08/2017,01:30:00,1.45424,604.61994,988.28735,-641.67412,392.90565,226.84702,-0.61181
10/08/2017,01:45:00,1.46111,612.82369,995.78533,-646.32747,394.02598,227.49368,-0.61542
10/08/2017,02:00:00,1.46602,618.01729,1001.58614,-650.8732,394.99945,228.05601,-0.61706
10/08/2017,02:15:00,1.46289,613.30908,1000.09999,-649.72648,395.25499,228.20302,-0.61326
10/08/2017,02:30:00,1.45686,604.7533,997.73513,-650.79104,395.93728,228.59696,-0.60615
10/08/2017,02:45:00,1.45621,604.14095,999.12122,-652.69123,396.66405,229.01658,-0.60469
10/08/2017,03:00:00,1.45524,604.37457,998.32433,-651.42407,396.61569,228.98915,-0.60544
10/08/2017,03:15:00,1.45417,604.84878,987.09744,-637.18145,392.4564,226.58675,-0.61278
10/08/2017,03:30:00,1.46018,613.44336,992.86847,-640.23419,393.10091,226.95889,-0.61785
10/08/2017,03:45:00,1.47258,626.75013,1003.30658,-646.77006,393.92191,227.43295,-0.62469
10/08/2017,04:00:00,1.46892,616.96742,1002.39967,-648.40022,394.63499,227.84457,-0.6155
10/08/2017,04:15:00,1.46,609.78773,997.84816,-646.03008,395.09932,228.11291,-0.61111
10/08/2017,04:30:00,1.46664,618.1458,1002.0899,-647.35563,394.93534,228.01865,-0.61688
10/08/2017,04:45:00,1.46149,612.71441,998.84769,-647.30728,395.08189,228.10248,-0.61342
10/08/2017,05:00:00,1.47293,626.63887,998.12628,-636.82374,395.14423,228.1385,-0.62856
10/08/2017,05:15:00,1.45333,603.3679,990.91248,-642.45105,394.18244,227.567,-0.60893
10/08/2017,05:30:00,1.4582,610.76245,993.13591,-643.3255,393.74184,227.32274,-0.61496
10/08/2017,05:45:00,1.47544,631.55862,993.72706,-628.07651,393.92291,227.433,-0.6149
10/08/2017,06:00:00,1.46418,618.2142,998.61953,-645.87728,394.28161,227.65647,-0.61894
10/08/2017,06:15:00,1.45335,609.97575,981.4652,-632.86299,390.42151,225.39243,-0.6215
10/08/2017,06:30:00,1.45332,604.64322,988.62859,-641.00017,393.19144,227.03024,-0.61165
10/08/2017,06:45:00,1.45672,604.16932,1000.02723,-653.20536,396.83529,229.11682,-0.60416
10/08/2017,07:00:00,1.45887,604.4605,999.89459,-652.52554,396.20956,228.75344,-0.60459
10/08/2017,07:15:00,1.4525,607.73601,979.94305,-632.46874,390.03732,225.17904,-0.62019
10/08/2017,07:30:00,1.46548,621.44289,987.18345,-632.15081,389.40758,224.82585,-0.62956
10/08/2017,07:45:00,1.45236,604.69066,982.07043,-635.69237,390.93556,225.70745,-0.61575
10/08/2017,08:00:00,1.45275,603.31542,982.21167,-635.49398,390.8557,225.66207,-0.6143
10/08/2017,08:15:00,1.45663,612.41218,979.12569,-628.67874,388.62218,224.37214,-0.62551
10/08/2017,08:30:00,1.46107,618.5383,982.4319,-629.1786,388.73908,224.44079,-0.62962
10/08/2017,08:45:00,1.44728,604.54921,969.45675,-622.30474,387.26999,223.60771,-0.62362
10/08/2017,09:00:00,1.45468,605.23419,987.30134,-638.23474,392.34901,226.52782,-0.61309
10/08/2017,09:15:00,1.45469,605.27812,987.3908,-638.64703,392.3517,226.53757,-0.61303
10/08/2017,09:30:00,1.45261,605.86877,977.34011,-626.40792,388.99817,224.56835,-0.61995
10/08/2017,09:45:00,1.45375,607.15225,981.45964,-631.80354,390.26609,225.32676,-0.61863
10/08/2017,10:00:00,1.46179,620.86147,984.89196,-631.06747,389.53502,224.87875,-0.63043
10/08/2017,10:15:00,1.4614,619.85537,979.01067,-623.54848,387.2763,223.59522,-0.63317
10/08/2017,10:30:00,1.45649,612.37455,974.54232,-621.41291,386.7995,223.29358,-0.62838
10/08/2017,10:45:00,1.4563,616.2765,970.92433,-616.58548,385.40031,222.51068,-0.63474
10/08/2017,11:00:00,1.45925,617.27591,975.39666,-620.69595,386.40688,223.07854,-0.63287
10/08/2017,11:15:00,1.45765,616.46088,971.58032,-617.49753,385.20522,222.408,-0.6345
10/08/2017,11:30:00,1.45672,616.95582,971.25345,-617.12798,385.33369,222.48356,-0.63523
10/08/2017,11:45:00,2.57748,1228.87522,1244.50915,182.33766,386.44302,223.10292,0.93565
10/08/2017,12:00:00,2.01592,919.59268,1122.93162,-233.92602,391.07734,225.82511,0.13032
10/08/2017,12:15:00,1.48078,632.79387,997.14645,-637.77543,389.2474,224.73643,-0.63463
10/08/2017,12:30:00,1.47003,618.74048,990.59183,-635.75725,389.58619,224.92856,-0.62464
10/08/2017,12:45:00,1.47192,619.09776,994.39323,-639.10589,390.59855,225.5224,-0.62262
10/08/2017,13:00:00,1.4693,617.54506,994.4212,-641.62093,391.33673,225.94084,-0.62103
10/08/2017,13:15:00,1.47103,617.20624,991.36583,-636.6831,389.62874,224.95327,-0.62264
10/08/2017,13:30:00,1.46986,617.7332,984.40938,-630.03113,387.20404,223.5547,-0.62754
10/08/2017,13:45:00,1.4691,616.32038,990.15273,-637.76105,389.65021,224.97932,-0.62251
10/08/2017,14:00:00,1.47492,625.6811,992.33079,-637.42591,388.98805,224.55849,-0.63054
10/08/2017,14:15:00,1.4657,621.75078,986.54709,-632.97238,389.09169,224.63755,-0.6302
10/08/2017,14:30:00,1.45975,616.13996,983.27068,-632.32863,389.37025,224.80733,-0.62664
10/08/2017,14:45:00,1.45411,606.73143,980.18572,-630.4142,389.65997,224.98341,-0.61902
10/08/2017,15:00:00,1.45437,606.57745,977.86525,-627.45662,388.67464,224.40251,-0.62032
10/08/2017,15:15:00,1.45705,609.79284,978.87294,-628.6002,388.38135,224.21324,-0.62298
10/08/2017,15:30:00,1.46507,621.86199,984.26883,-630.1992,388.31056,224.19109,-0.63182
10/08/2017,15:45:00,1.46413,620.24311,989.2088,-636.37354,390.49317,225.48072,-0.62705
10/08/2017,16:00:00,1.45808,609.04046,984.14364,-633.11122,390.11614,225.26516,-0.61887
10/08/2017,16:15:00,1.45977,609.39068,987.8984,-635.93423,391.12462,225.83596,-0.61687
10/08/2017,16:30:00,1.4652,619.25173,992.97857,-640.12024,391.71986,226.16224,-0.62365
10/08/2017,16:45:00,1.45786,605.53457,989.68105,-640.00096,392.38335,226.55253,-0.61188
10/08/2017,17:00:00,1.45564,605.52301,985.57249,-636.69381,391.38269,225.96254,-0.61445
10/08/2017,17:15:00,1.45356,605.60286,975.87765,-626.77399,388.08527,224.05531,-0.62059
10/08/2017,17:30:00,1.45493,610.89294,978.03361,-629.18314,388.63433,224.37389,-0.62462
10/08/2017,17:45:00,2.6308,1313.98478,1413.5344,236.818,390.65258,225.55925,0.76519
10/08/2017,18:00:00,1.97121,906.69447,1163.88516,-252.06254,393.63759,227.26172,0.00273
10/08/2017,18:15:00,1.46245,608.03742,999.53618,-648.6428,395.02386,228.08164,-0.60835
10/08/2017,18:30:00,1.45315,607.05685,974.36167,-625.43272,387.65704,223.78086,-0.62312
10/08/2017,18:45:00,1.45695,607.58462,990.67031,-642.09908,393.05999,226.93759,-0.61333
10/08/2017,19:00:00,1.45797,606.02659,989.95333,-641.50485,392.48374,226.6039,-0.61227
10/08/2017,19:15:00,1.45598,606.49369,984.4327,-635.79875,390.8979,225.67094,-0.61615
10/08/2017,19:30:00,1.46618,622.4804,990.35767,-637.47592,390.4891,225.44701,-0.62857
10/08/2017,19:45:00,1.46507,618.81014,993.47195,-642.7741,392.00138,226.32531,-0.6229
10/08/2017,20:00:00,1.45413,605.56027,989.61581,-644.0558,393.47249,227.17427,-0.61194
10/08/2017,20:15:00,1.45575,604.96393,986.79819,-638.42259,391.95856,226.29957,-0.61308
10/08/2017,20:30:00,1.45063,605.61932,972.48275,-625.50651,387.66359,223.81976,-0.62279
10/08/2017,20:45:00,1.45473,605.39305,984.52541,-636.45823,391.32719,225.93555,-0.61494
10/08/2017,21:00:00,1.45558,605.47703,989.31302,-642.26827,392.9989,226.90096,-0.61203
10/08/2017,21:15:00,1.45549,604.91529,990.322,-644.01019,393.44276,227.15735,-0.61088
10/08/2017,21:30:00,1.45717,608.0718,991.67244,-645.35577,393.50671,227.19501,-0.61318
10/08/2017,21:45:00,1.47927,633.85448,996.54574,-630.15366,394.10718,227.54115,-0.61494
10/08/2017,22:00:00,1.46157,613.63074,996.55686,-649.39756,394.28351,227.64116,-0.61578
10/08/2017,22:15:00,1.45488,609.4944,982.12341,-634.83143,390.33235,225.36204,-0.62061
10/08/2017,22:30:00,1.46662,624.12416,992.7462,-641.04653,391.38703,225.97096,-0.62869
10/08/2017,22:45:00,1.48217,635.90748,1006.88746,-648.73064,392.84878,226.81541,-0.63158
10/08/2017,23:00:00,1.46138,619.30585,985.56029,-635.80888,389.87934,225.10916,-0.6284
10/08/2017,23:15:00,1.49292,628.23,1000.83765,-649.00728,387.49957,223.727,-0.62773
10/08/2017,23:30:00,1.49342,620.51168,1007.60479,-656.98707,389.96798,225.15186,-0.61585
10/08/2017,23:45:00,1.48916,614.7889,1007.99622,-660.67868,391.23096,225.88113,-0.60994
11/08/2017,00:00:00,1.48766,616.05855,999.93842,-651.2744,388.51563,224.30575,-0.61614
11/08/2017,00:15:00,1.48737,616.41149,1001.01948,-654.11888,389.04117,224.61502,-0.6158
11/08/2017,00:30:00,1.49007,614.67287,1005.93537,-658.05236,390.26878,225.3108,-0.61107
11/08/2017,00:45:00,1.49213,614.75058,1012.02289,-664.12504,392.04577,226.35097,-0.60747
11/08/2017,01:00:00,1.4885,625.74211,1014.74903,-664.31281,394.16242,227.57247,-0.61676
11/08/2017,01:15:00,1.46334,618.46914,990.23376,-639.85002,391.2095,225.85948,-0.62458
11/08/2017,01:30:00,1.46195,615.90268,988.29283,-638.14959,390.8216,225.64369,-0.62321
11/08/2017,01:45:00,1.46077,613.89466,993.42514,-643.91225,393.13108,226.97723,-0.61798
11/08/2017,02:00:00,1.46618,619.04292,999.85475,-648.80855,394.22538,227.60894,-0.61916
11/08/2017,02:15:00,1.46241,610.33703,1002.72879,-653.78614,396.33714,228.85825,-0.60871
11/08/2017,02:30:00,1.46644,616.00904,1004.42598,-653.64103,395.98168,228.61837,-0.6133
11/08/2017,02:45:00,1.46338,611.82914,1000.87443,-650.39912,395.40974,228.29215,-0.61133
11/08/2017,03:00:00,1.45761,604.60927,994.21309,-645.22849,394.31642,227.66103,-0.60815
11/08/2017,03:15:00,1.45466,603.70271,989.89671,-642.25097,393.42423,227.13876,-0.60989
11/08/2017,03:30:00,1.45602,604.8784,991.88674,-642.78021,393.8196,227.37372,-0.60985
11/08/2017,03:45:00,1.45633,604.25463,997.95526,-650.50126,396.15336,228.72162,-0.60551
11/08/2017,04:00:00,1.45379,609.99101,982.22715,-635.23499,390.61274,225.51407,-0.62106
11/08/2017,04:15:00,1.46491,620.55053,991.98554,-638.7334,391.47313,226.019,-0.62559
11/08/2017,04:30:00,1.4511,602.75238,978.52425,-631.64698,389.86423,225.08142,-0.61601
11/08/2017,04:45:00,1.452,604.61859,980.59184,-632.42557,390.42204,225.41188,-0.61661
11/08/2017,05:00:00,1.45308,603.73656,985.25567,-637.06127,391.99614,226.3213,-0.61279
11/08/2017,05:15:00,1.44809,603.59377,976.12171,-629.85899,389.65345,224.96952,-0.61838
11/08/2017,05:30:00,1.45154,603.38768,980.19776,-632.20622,390.36747,225.38741,-0.6156
11/08/2017,05:45:00,1.45903,615.3,986.91586,-636.65321,390.98574,225.73826,-0.62348
11/08/2017,06:00:00,1.46785,624.55057,998.19084,-644.12567,393.08915,226.96903,-0.6257
11/08/2017,06:15:00,1.45949,613.30421,991.89884,-642.09851,392.88992,226.83752,-0.6183
11/08/2017,06:30:00,1.47165,628.04708,994.33885,-634.76714,393.90664,227.42414,-0.63223
11/08/2017,06:45:00,1.46124,611.40652,1000.18945,-651.45931,395.68352,228.45477,-0.61128
11/08/2017,07:00:00,1.45605,603.49785,997.21603,-652.13104,395.87576,228.57483,-0.60521
11/08/2017,07:15:00,1.4525,607.73601,979.94305,-632.46874,390.03732,225.17904,-0.62019
11/08/2017,07:30:00,1.46548,621.44289,987.18345,-632.15081,389.40758,224.82585,-0.62956
11/08/2017,07:45:00,1.45236,604.69066,982.07043,-635.69237,390.93556,225.70745,-0.61575
11/08/2017,08:00:00,1.45275,603.31542,982.21167,-635.49398,390.8557,225.66207,-0.6143
11/08/2017,08:15:00,1.45663,612.41218,979.12569,-628.67874,388.62218,224.37214,-0.62551
11/08/2017,08:30:00,1.46107,618.5383,982.4319,-629.1786,388.73908,224.44079,-0.62962
11/08/2017,08:45:00,1.44728,604.54921,969.45675,-622.30474,387.26999,223.60771,-0.62362
11/08/2017,09:00:00,1.45468,605.23419,987.30134,-638.23474,392.34901,226.52782,-0.61309
11/08/2017,09:15:00,1.45469,605.27812,987.3908,-638.64703,392.3517,226.53757,-0.61303
11/08/2017,09:30:00,1.45261,605.86877,977.34011,-626.40792,388.99817,224.56835,-0.61995
11/08/2017,09:45:00,1.45375,607.15225,981.45964,-631.80354,390.26609,225.32676,-0.61863
11/08/2017,10:00:00,1.46179,620.86147,984.89196,-631.06747,389.53502,224.87875,-0.63043
11/08/2017,10:15:00,1.4614,619.85537,979.01067,-623.54848,387.2763,223.59522,-0.63317
11/08/2017,10:30:00,1.45649,612.37455,974.54232,-621.41291,386.7995,223.29358,-0.62838
11/08/2017,10:45:00,1.4563,616.2765,970.92433,-616.58548,385.40031,222.51068,-0.63474
11/08/2017,11:00:00,1.45925,617.27591,975.39666,-620.69595,386.40688,223.07854,-0.63287
11/08/2017,11:15:00,1.45765,616.46088,971.58032,-617.49753,385.20522,222.408,-0.6345
11/08/2017,11:30:00,1.45672,616.95582,971.25345,-617.12798,385.33369,222.48356,-0.63523
11/08/2017,11:45:00,2.57748,1228.87522,1244.50915,182.33766,386.44302,223.10292,0.93565
11/08/2017,12:00:00,2.01592,919.59268,1122.93162,-233.92602,391.07734,225.82511,0.13032
11/08/2017,12:15:00,1.48078,632.79387,997.14645,-637.77543,389.2474,224.73643,-0.63463
11/08/2017,12:30:00,1.47003,618.74048,990.59183,-635.75725,389.58619,224.92856,-0.62464
11/08/2017,12:45:00,1.47192,619.09776,994.39323,-639.10589,390.59855,225.5224,-0.62262
11/08/2017,13:00:00,1.4693,617.54506,994.4212,-641.62093,391.33673,225.94084,-0.62103
11/08/2017,13:15:00,1.47103,617.20624,991.36583,-636.6831,389.62874,224.95327,-0.62264
11/08/2017,13:30:00,1.46986,617.7332,984.40938,-630.03113,387.20404,223.5547,-0.62754
11/08/2017,13:45:00,1.4691,616.32038,990.15273,-637.76105,389.65021,224.97932,-0.62251
11/08/2017,14:00:00,1.47492,625.6811,992.33079,-637.42591,388.98805,224.55849,-0.63054
11/08/2017,14:15:00,1.4657,621.75078,986.54709,-632.97238,389.09169,224.63755,-0.6302
11/08/2017,14:30:00,1.45975,616.13996,983.27068,-632.32863,389.37025,224.80733,-0.62664
11/08/2017,14:45:00,1.45411,606.73143,980.18572,-630.4142,389.65997,224.98341,-0.61902
11/08/2017,15:00:00,1.45437,606.57745,977.86525,-627.45662,388.67464,224.40251,-0.62032
11/08/2017,15:15:00,1.45705,609.79284,978.87294,-628.6002,388.38135,224.21324,-0.62298
11/08/2017,15:30:00,1.46507,621.86199,984.26883,-630.1992,388.31056,224.19109,-0.63182
11/08/2017,15:45:00,1.46413,620.24311,989.2088,-636.37354,390.49317,225.48072,-0.62705
11/08/2017,16:00:00,1.45808,609.04046,984.14364,-633.11122,390.11614,225.26516,-0.61887
11/08/2017,16:15:00,1.45977,609.39068,987.8984,-635.93423,391.12462,225.83596,-0.61687
11/08/2017,16:30:00,1.4652,619.25173,992.97857,-640.12024,391.71986,226.16224,-0.62365
11/08/2017,16:45:00,1.45786,605.53457,989.68105,-640.00096,392.38335,226.55253,-0.61188
11/08/2017,17:00:00,1.45564,605.52301,985.57249,-636.69381,391.38269,225.96254,-0.61445
11/08/2017,17:15:00,1.45831,610.32843,984.02919,-632.72137,390.08191,225.21558,-0.62026
11/08/2017,17:30:00,1.46229,620.91316,982.36094,-629.06867,388.3283,224.19936,-0.63209
11/08/2017,17:45:00,1.46251,614.29748,986.24697,-634.43416,389.81194,225.05695,-0.62288
11/08/2017,18:00:00,1.45225,606.77827,978.34726,-629.79254,389.42331,224.84376,-0.62015
11/08/2017,18:15:00,1.45946,606.34933,993.18486,-643.73118,393.38049,227.12612,-0.61055
11/08/2017,18:30:00,1.47046,624.0785,1003.52113,-650.79302,394.5028,227.76873,-0.6219
11/08/2017,18:45:00,1.47621,631.89252,995.4602,-639.1213,389.72009,225.05086,-0.63492
11/08/2017,19:00:00,1.46522,621.14708,987.57297,-634.95088,389.63236,224.93338,-0.62898
11/08/2017,19:15:00,1.4558,607.03983,982.69886,-633.83116,390.22938,225.30729,-0.61777
11/08/2017,19:30:00,1.45345,605.57904,980.71087,-632.76217,390.06646,225.20695,-0.61752
11/08/2017,19:45:00,1.45659,604.22359,986.60616,-637.95687,391.57074,226.07516,-0.61246
11/08/2017,20:00:00,1.46444,617.72433,994.82383,-644.49873,392.75806,226.76031,-0.62097
11/08/2017,20:15:00,1.45959,610.07077,992.02031,-644.80458,392.96941,226.88272,-0.61499
11/08/2017,20:30:00,1.45197,605.65071,976.21956,-628.93789,388.76336,224.44516,-0.62047
11/08/2017,20:45:00,1.45273,605.03818,980.17654,-632.63624,390.14283,225.24,-0.61737
11/08/2017,21:00:00,1.50001,654.96221,978.83394,-587.96213,392.38782,226.54751,-0.67228
11/08/2017,21:15:00,1.45494,603.89118,991.37823,-645.73288,393.95544,227.45321,-0.60917
11/08/2017,21:30:00,1.48991,647.71971,974.77125,-590.02952,391.1387,225.82682,-0.66728
11/08/2017,21:45:00,1.46928,622.67294,982.86227,-619.64305,391.02718,225.76219,-0.61233
11/08/2017,22:00:00,1.47329,630.95517,990.42625,-631.17428,391.93896,226.28795,-0.63776
11/08/2017,22:15:00,1.45981,617.59868,980.93012,-630.96842,388.54214,224.327,-0.62963
11/08/2017,22:30:00,1.44686,605.2617,963.4483,-617.4449,385.04016,222.30516,-0.62825
11/08/2017,22:45:00,1.45067,605.42828,968.09582,-621.92031,385.85438,222.77582,-0.62541
11/08/2017,23:00:00,1.49337,622.53405,994.92242,-639.85905,387.36544,223.64856,-0.62628
11/08/2017,23:15:00,1.49243,627.52311,999.79421,-650.00452,387.2985,223.60988,-0.62766
11/08/2017,23:30:00,1.49105,621.71398,1003.55632,-654.43622,389.10629,224.65373,-0.61951
11/08/2017,23:45:00,1.49093,618.7507,1006.3495,-657.43514,390.211,225.29126,-0.61485
12/08/2017,00:00:00,1.50086,631.05314,1013.39705,-660.26785,390.4038,225.39814,-0.62276
12/08/2017,00:15:00,1.48857,617.51151,1001.78063,-653.87833,389.05721,224.63459,-0.61644
12/08/2017,00:30:00,1.49042,615.41829,1008.63766,-661.2851,391.23718,225.88049,-0.61017
12/08/2017,00:45:00,1.48896,614.09102,1009.36709,-662.4151,391.86724,226.24721,-0.60841
12/08/2017,01:00:00,1.49252,615.26075,1016.72611,-669.88293,393.75261,227.33594,-0.60516
12/08/2017,01:15:00,1.491,616.73837,1011.14808,-662.75208,391.95719,226.31279,-0.60998
12/08/2017,01:30:00,1.49119,615.3435,1008.3108,-658.8689,390.85599,225.66301,-0.61031
12/08/2017,01:45:00,1.48872,615.76622,1003.09901,-653.31111,389.46556,224.88476,-0.61389
12/08/2017,02:00:00,1.48904,615.82506,1005.08946,-654.97489,390.16915,225.26599,-0.61272
12/08/2017,02:15:00,1.50204,635.25465,1012.70224,-657.29683,389.74898,225.02318,-0.62729
12/08/2017,02:30:00,1.51959,652.17666,1014.51182,-647.7833,388.09671,224.06944,-0.64338
12/08/2017,02:45:00,1.49133,622.05631,1003.95661,-652.81978,389.0935,224.65404,-0.61963
12/08/2017,03:00:00,1.48754,613.79253,1004.19589,-654.84862,390.2209,225.2847,-0.61125
12/08/2017,03:15:00,1.48578,614.85013,1004.31565,-655.4662,390.72784,225.58855,-0.61222
12/08/2017,03:30:00,1.48858,614.83743,1006.03895,-656.81408,390.65152,225.54448,-0.61116
12/08/2017,03:45:00,1.49103,618.56254,1009.04252,-658.4565,391.17023,225.84901,-0.61302
12/08/2017,04:00:00,1.50078,630.96135,1019.34101,-664.63063,392.59621,226.67899,-0.619
12/08/2017,04:15:00,1.49027,615.92276,1012.45855,-662.20758,392.71811,226.73771,-0.60835
12/08/2017,04:30:00,1.48883,614.2209,1008.95293,-659.71732,391.72518,226.16501,-0.60878
12/08/2017,04:45:00,1.49191,615.22243,1013.20494,-661.83289,392.55568,226.66032,-0.60722
12/08/2017,05:00:00,1.49474,622.76357,1013.10206,-660.02105,391.77898,226.1956,-0.61472
12/08/2017,05:15:00,1.49874,628.15632,1018.82434,-664.45825,392.96008,226.87759,-0.61656
12/08/2017,05:30:00,1.49479,624.17707,1013.31383,-660.28513,391.87999,226.24671,-0.61599
12/08/2017,05:45:00,1.49655,625.31097,1017.08532,-663.22182,392.835,226.81314,-0.61483
12/08/2017,06:00:00,1.49034,614.60856,1013.44524,-661.62643,393.0746,226.9316,-0.60647
12/08/2017,06:15:00,1.50361,631.48879,1022.10651,-664.3349,393.00158,226.90139,-0.61784
12/08/2017,06:30:00,1.49691,620.49547,1021.44611,-667.47883,394.44604,227.74135,-0.60747
12/08/2017,06:45:00,1.48997,615.08315,1012.26732,-662.93282,392.68697,226.7234,-0.60765
12/08/2017,07:00:00,1.49364,614.29304,1017.89149,-666.06323,393.91454,227.42819,-0.60351
12/08/2017,07:15:00,1.49382,616.3311,1020.07993,-668.87008,394.70697,227.88615,-0.60422
12/08/2017,07:30:00,1.49729,616.32397,1026.66273,-677.67603,396.33022,228.82317,-0.60033
12/08/2017,07:45:00,1.49443,614.81383,1020.08087,-670.82808,394.5706,227.79948,-0.60274
12/08/2017,08:00:00,1.49355,615.11758,1013.88919,-663.29819,392.38556,226.52973,-0.60673
12/08/2017,08:15:00,1.48609,614.24256,999.26158,-650.39771,388.66096,224.39962,-0.61472
12/08/2017,08:30:00,1.49256,619.92752,1003.50397,-652.22174,388.71444,224.39584,-0.61779
12/08/2017,08:45:00,1.50415,629.65672,1019.96497,-666.78458,392.0501,226.35015,-0.61737
12/08/2017,09:00:00,1.4877,613.61063,1001.31545,-651.18695,389.0587,224.61664,-0.61285
12/08/2017,09:15:00,1.4856,613.87691,998.16585,-649.71198,388.33745,224.20399,-0.61503
12/08/2017,09:30:00,1.49064,614.4112,1011.41403,-662.14664,392.17711,226.4175,-0.60753
12/08/2017,09:45:00,1.49095,615.07264,1007.91732,-656.86413,390.70627,225.58115,-0.61029
12/08/2017,10:00:00,1.48868,614.92733,1006.16875,-657.09563,390.68311,225.54281,-0.61118
12/08/2017,10:15:00,1.4873,615.75818,998.49501,-648.79357,388.0715,224.04191,-0.61671
